title,img,latestChapter,rating,src,id,titleId,description,authors,genres,lastUpdated,views
Immortal Swordsman In The Reverse World,/mangaimage/manga-hm984621.jpg,Chapter 381,4.27,/manga/manga-hm984621,manga-hm984621,Immortal Swordsman In The Reverse World,"Chu Qing is a sword expert cultivator, who 300 years ago accidentally entered the fairy world. During those 300 he began his cultivation journey. At the time of reaching the realm of eternity, it was not expected that he would instead open the hall of time and space and return to earth at the age of 17 years. But when he saw the situation, it turns out it was not the earth he once lived in, but the world was reversed between the roles of women and men. How was his journey to find a way to return to the original world, and defeat and conquer the strong women in the world …",冬漫社,Action|Adventure|Fantasy|Harem|Martial arts|Romance|Supernatural|Webtoons,2023-04-11 18:23,92000000.0
Isekai Tensei Soudouki,/mangaimage/manga-lc952485.jpg,Chapter 95,4.73,/manga/manga-lc952485,manga-lc952485,Isekai Tensei Soudouki,"Balud Cornelius is the son of a noble of the Mauricia kingdom and inside him also dwell the souls of the niggardly warring states commander Oka Sadatoshi and animal ear otaku high schooler Oka Masaharu. With these 3 souls in a single body, he can exhibit extraordinary abilities when it comes to combat or managing the domain.",Takami Ryousen,Honoji|Action|Adventure|Comedy|Drama|Fantasy|Harem|Martial arts|Romance|School life|Shounen|Isekai,2024-04-06 08:09,92000000.0
"Hinmin, Seihitsu, Daifugou",/mangaimage/manga-am977869.jpg,Chapter 2,5.0,/manga/manga-am977869,manga-am977869,"Hinmin, Seihitsu, Daifugou","Shiragaki Seiya, a high school student and the daughter of a mangaka, is anxious to become financially independent so as to relieve the burden on her single mother. One day while on the way to school, she has an encounter with ""The Spirit of the Chest, Aurelia de Medici,"" and thereafter finds herself thrown headfirst into a no-holds-barred otherworldly battle revolving around money.",Takahashi Keitarou,Action|Fantasy|Mystery|School life|Seinen|Supernatural,2017-11-30 09:54,92000.0
Pure Soldier Otomaiden,/mangaimage/manga-kq961773.jpg,Chapter 1 : Pure Soldier Otomaiden,4.64,/manga/manga-kq961773,manga-kq961773,Pure Soldier Otomaiden,"A normal high school student, Aria Hino, is walking home from school, but happens to see a cutsie dressed girl being mobbed by tiny like green creatures. After being mistreated and abused, the girl is approached by Aria, who becomes a Pure Soldier with her passing. Along with her friend, Luna, a famous celebrity, the two must transform into Pure Soldiers and fight evil.",I-Rabi,Action|Comedy|Fantasy,2016-01-20 10:17,92000.0
Tsunbaka,/mangaimage/manga-kv957630.jpg,Vol.1 Chapter 0 : [Complete],4.76,/manga/manga-kv957630,manga-kv957630,Tsunbaka,"A heart-warming tale of friendship, love and strength, Tsunbaka attempts to create a new archetype in the ""tsun"" genre of girls. Combining the fierceness of a ""tsundere"" and the air-headed/forgetfulness of a stupid ""baka"" girl, comes the titular type and character Tsunbaka. This manga focuses on her daily life and her best friend Boon, who helps and protects Tsunbaka, as well as the greatest supporting character Dokuo.This originated as a 2chan thread and was later adapted by YOKO, similar to how Onani Master Kurosawa was created.",Yokota Takuma,Action|Comedy|Doujinshi|Romance|School life|Slice of life,2016-01-21 09:39,92000.0
Spotted Flower,/mangaimage/manga-mx952580.jpg,Vol.6 Chapter 41.5: Volume 6 Omake,2.56,/manga/manga-mx952580,manga-mx952580,Spotted Flower,It's about the married life between a newlywed working otaku and his pregnant wife.,Kio Shimoku,Action|Comedy|Cooking|Josei|Romance|Slice of life,2023-09-02 00:10,929900.0
Genjitsushugisha No Oukokukaizouki (Novel),/mangaimage/manga-lt960302.jpg,Chapter 3,2.77,/manga/manga-lt960302,manga-lt960302,Genjitsushugisha No Oukokukaizouki (Novel),"In a world where the Demon King had taken over a fifth of the land. Souma Kazuya (Soma) was summoned to that world as a hero, but the king took a liking to his rich country strong army proposal and somehow handed him the throne. Soma, who had the throne forced upon him, forewent adventure, and together with the talented companions he gathered, went about his nation-building with his realism.",Dozeumaru,Fuyuyuki|Action|Adventure|Comedy|Drama|Fantasy|Harem|Psychological|Romance|Seinen,2016-01-20 07:41,928100.0
Priest,/mangaimage/manga-qd968312.jpg,Vol.16 Chapter 3,4.58,/manga/manga-qd968312,manga-qd968312,Priest,"From Tokyopop: In the frontier of the American West, a veil of evil threatens to engulf humanity. Servants of the fallen archangel Temozarela are paving the way for their dark lord's resurrection. One man stands in the way of the apocalypse: Ivan Isaacs, a fallen priest who sold his soul to the devil Belial for the power to fight evil. Armed with a wicked blade and silver bullets, Ivan will give the heretics a baptism of blood in his pilgrimage for humanity's redemption.",Hyung Min-Woo,Action|Drama|Fantasy|Horror|Mature|Psychological|Seinen|Supernatural,2017-04-06 05:23,927400.0
The Sword Tomb,/mangaimage/manga-jp986424.jpg,Chapter 110,4.17,/manga/manga-jp986424,manga-jp986424,The Sword Tomb,"The Sword Tomb summary is updating. Come visit MangaNato.com sometime to read the latest chapter of The Sword Tomb. If you have any question about this manga, Please don't hesitate to contact us or translate team. Hope you enjoy it.",The Sword Tomb,Action|Adventure|Fantasy|Historical,2023-05-19 22:53,926900.0
This Account Is Ridiculous,/mangaimage/manga-sy996007.jpg,Chapter 77,4.49,/manga/manga-sy996007,manga-sy996007,This Account Is Ridiculous,"This Account is Ridiculous manhua, Accidentally traveled to another world after creating a side account with a max charm stat!? This account is ridiculous! A person who does game boosting travels to another dimension and uses their max level experience to rise above the world. Even though it's only a side account, it's still ridiculous!",一颗星动漫,Action|Drama|Fantasy|Martial arts|Shounen,2024-04-08 15:39,926100.0
Air Master,/mangaimage/manga-zj959092.jpg,"Vol.5 Chapter 38: Run Reichi, Till The Ends Of The Earth!!",4.27,/manga/manga-zj959092,manga-zj959092,Air Master,"By day, highschool girl Aikawa Maki is a normal girl who has fun with her classmates Yuu, Michiru, Renge and Mina. By night however, where streetfights take place, she becomes an unrivaled lethal air-borne attacks user with a succession of victories: Airmaster. Various strong people, fascinated by this girl's strength, will come to challenge her in battle...this vivid street-fighting comic starts here!!!",Shibata Yokusaru,Action|Martial arts|Seinen,2022-04-03 23:20,925700.0
Igai - The Play Dead/alive,/mangaimage/manga-bp978772.jpg,Vol.7 Chapter 36: Signal To Counterattack,4.16,/manga/manga-bp978772,manga-bp978772,Igai - The Play Dead/alive,"Akira is your typical student living a conventional high school life. He has dreams and aspirations like everyone else, and an unrequited crush on his childhood friend, Kurumi. Unfortunately for him she seems more interested in Akira’s best friend, Umezawa. And yet their innocent love triangle pales in comparison to what the three friends are about to experience, even if it may yet be their saving grace.Students are suddenly turning into frenzied zombies, attacking and gorging themselves upon each other flesh. The school is being torn apart until suddenly... they stop. With the zombies apparently back to normal, the school is now divided between the previously turned and the unbitten. But how long will this peace last? And what caused students to turn in the first place? When any of your classmates could suddenly decide to have you for lunch, a friendly face can become the scariest thing in the room.",Saimura Tsukasa,Action|Drama|Horror|Romance|Seinen|Tragedy,2019-01-24 10:58,925200.0
I Killed An Academy Player,/mangaimage/manga-xk1001093.jpg,Chapter 28,4.8,/manga/manga-xk1001093,manga-xk1001093,I Killed An Academy Player,"I killed the player.He was a real son of a bitch…He loved me too much and was a sociopath.Now that I'm back in time, I'll kill him before being manipulated again and save the harem's girls who will help me win the video game's scenario!",Salam Sallyeo,Girin Geurin|사람살려|기린그린|Action|Adventure|Drama|Fantasy|Harem|Martial arts|Psychological|Romance|School life|Manhwa|Isekai,2024-04-10 10:12,924000.0
Rust-Eater Bisco,/mangaimage/manga-eg981715.jpg,Chapter 21 [End],4.64,/manga/manga-eg981715,manga-eg981715,Rust-Eater Bisco,"The story is set in a Japan that is ravaged by plague-like rust, and details the journey of the strongest mushroom hunter Bisco Akaboshi and young doctor Milo Nekoyanagi and their search for the legendary medicinal mushroom “Sabikui”, believed to be the cure for the rust.In 2018, Sabikui Bisco won the 'Kono Light Novel ga Sugoi!' award.",K Akagishi,Shinji Cobkubo|Mocha|Action|Adventure|Comedy|Fantasy|Mystery|Shounen,2024-01-31 22:20,924200.0
Decide To Be A Villain,/mangaimage/manga-td996360.jpg,Chapter 1: I've Gained Superpowers,4.75,/manga/manga-td996360,manga-td996360,Decide To Be A Villain,"Decide to Be a VillainSan Kim, an ordinary comic book maniac. One day, he becomes a superman' who unintentionally exerts transcendental power while forcibly swallowing an unknown object by the Iljin. A hero' who has to go through hardships to solve the case. A cool villain' who commits all kinds of evil. No matter where you look, the ones with a lot of money and charisma are villains'.",Hadu (하두),Action|Drama|Fantasy|School life|Supernatural,2023-05-16 16:05,923700.0
Lost In Zombie City,/mangaimage/manga-ct979854.jpg,Chapter 26,4.15,/manga/manga-ct979854,manga-ct979854,Lost In Zombie City,"One day, a zombie outbreak occurs and spreads all over the world. The living have comrades who became zombies and others are trying to survive. Survivor has joined together to form groups, hoping to save humanity. But in the end, they may still become food. What will they choose?",宅男Neinei,Action|Adventure|Martial arts|Mature|Supernatural,2022-07-27 16:00,922000.0
Dangu,/mangaimage/manga-pt967054.jpg,Chapter 44: Batu 5,4.56,/manga/manga-pt967054,manga-pt967054,Dangu,"From the desert wastelands emerge two mysterious warriors, master wizard Yarong and his faithful servant Batu. On a grave mission from their king, they have yet to realize the whirlwind of political movements and secret plots which will soon engulf them and change their lives forever. When Yarong is mortally injured, Batu must fulfill a secret promise to leave Yarong's side and protect his master's child. As Batu seeks to find and hide the infant, Yarong reveals another secret to those who have tracked him down to finish him off--the deadly, hidden power of a Shaman Warrior!* One of the best-selling manhwa epics of all time, Shaman Warrior recently won the Korean Culture & Content Agency's 2006 ""Best Manhwa of the Year"" award!",Park Joong Gi,Action|Adventure|Drama|Fantasy|Martial arts|Seinen,2018-09-19 08:32,922700.0
Blame! 2,/mangaimage/manga-rb960884.jpg,Chapter 0,4.87,/manga/manga-rb960884,manga-rb960884,Blame! 2,"The protagonist is a descendant of Pcell. This story happens a long time after the events of Blame!. This young silicon creature knows well the havoc that Killy brought and decides to move towards the end of the megastructure, to look for him. NOTE: This oneshot is actually chapter 8 of Blame Gakuen! and So On",Nihei Tsutomu,Action|One shot|Sci fi|Seinen,2016-01-20 07:46,922200.0
Tensei Shitara Joban De Shinu Nakabosudatta ―Hiroin Kenzoku-Ka De Ikinokoru―,/mangaimage/manga-wg999663.jpg,Vol.1 Chapter 1.5,4.36,/manga/manga-wg999663,manga-wg999663,Tensei Shitara Joban De Shinu Nakabosudatta ―Hiroin Kenzoku-Ka De Ikinokoru―,"You wake up after an accident and are reincarnated as a middle boss who dies early in the game! In order not to be killed by the heroes who will eventually attack you, you must XXX and make the women your servants and gain more comrades! An exciting and inevitable otherworldly survival fantasy! (MTL)Novel description for more info (MTL):Toyo Akutsu unfortunately died in an accident, but the next moment he was somehow reincarnated in the world of a famous RPG as Ashnold, the weakest of the Four Heavenly Kings. At this rate, he will lose to the hero and die. Even if they were miraculously defeated, the heroes would raise their level and return. In order to survive, he has no choice but to use the forbidden bug technique ``Betrayal Bug'' to make the hero's group his followers and control their bodies and minds. Will Akutsu (Ash) be able to subjugate all the heroines, build a harem, and survive the death event...?",Shinai Inashita,Action|Adventure|Comedy|Fantasy|Harem|Seinen|Isekai|Erotica,2024-02-10 17:37,920000.0
The Villain Has Something To Say (Rebirth),/mangaimage/manga-of991588.jpg,Chapter 38,4.37,/manga/manga-of991588,manga-of991588,The Villain Has Something To Say (Rebirth),"As the head disciple of the number one sect in the world, Luo Jianqing had a brilliant reputation. He was the most respected senior brother of his junior brothers and sisters: the last disciple of the cultivation world’s number one cultivator, Luo Jianqing greatly respected his master’s teachings, not crossing his limits by even half a step.Afterward, he was stabbed to death just like that by the main character with his sword. His master’s sword.Luo Jianqing: “……”The Heavens want me dead, yet I refuse to die! See if the will of the heavens is more fearsome, or if the will of my sword is more stubborn!Wu Yin: “Jianqing, I have something to say to you.”Luo Jianqing: “Master, I also have something to say to you.”Wu Yin: “… you speak first?”Luo Jianqing: “You speak first.”Wu Yin: “I like you.”Luo Jianqing: “I want to top you.”Wu Yin: “……”",糖醋鱼丸,世初文化|莫晨欢|Action|Drama|Fantasy|Historical|Martial arts|Romance|Tragedy,2023-03-29 09:34,920500.0
